localminute,H1_grid,H1_dishwasher1,H1_car1,H1_livingroom1,H1_clotheswasher1,H1_office1,H1_lights_plugs1,H1_bathroom1,H2_grid,H2_dishwasher1,H2_kitchenapp2,H2_microwave1,H2_dryg1,H2_furnace1,H2_refrigerator1,H2_disposal1,H3_grid,H3_oven1,H3_refrigerator1,H3_microwave1,H3_venthood1,H3_solar,H3_dryg1
2018-01-01 23:39:00-06:00,1.014,0.002,0.002,0.002,0.002,0.209,0.029,0.029,1.573,0.001,0.038,0.003,0.0,0.793,0.046,0.006,0.922,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:40:00-06:00,1.016,0.001,0.002,0.002,0.002,0.209,0.029,0.029,1.574,0.001,0.038,0.003,0.0,0.793,0.046,0.006,0.919,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:41:00-06:00,0.971,0.002,0.003,0.002,0.002,0.21,0.004,0.005,1.572,0.001,0.038,0.003,0.0,0.793,0.045,0.006,0.917,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:42:00-06:00,0.943,0.001,0.002,0.002,0.002,0.21,0.001,0.001,1.536,0.001,0.038,0.003,0.001,0.792,0.008,0.006,0.906,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:43:00-06:00,0.944,0.001,0.002,0.002,0.002,0.211,0.001,0.001,1.557,0.001,0.038,0.003,0.001,0.793,0.031,0.006,0.928,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:44:00-06:00,0.987,0.001,0.002,0.002,0.002,0.211,0.001,0.001,1.503,0.001,0.038,0.003,0.0,0.712,0.06,0.006,0.586,0.008,0.002,0.003,0.0,-0.005,0.002
2018-01-01 23:45:00-06:00,1.064,0.001,0.002,0.002,0.002,0.21,0.001,0.001,1.507,0.001,0.038,0.003,0.0,0.715,0.062,0.006,0.317,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:46:00-06:00,1.089,0.001,0.002,0.002,0.002,0.21,0.001,0.001,1.523,0.001,0.038,0.003,0.0,0.72,0.074,0.006,0.317,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:47:00-06:00,1.198,0.001,0.002,0.002,0.002,0.21,0.001,0.001,1.526,0.001,0.038,0.003,0.0,0.723,0.074,0.006,0.317,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:48:00-06:00,1.18,0.001,0.002,0.002,0.002,0.21,0.001,0.001,1.525,0.001,0.038,0.003,0.0,0.724,0.072,0.006,0.318,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:49:00-06:00,1.149,0.001,0.002,0.002,0.002,0.21,0.001,0.001,1.529,0.001,0.038,0.003,0.0,0.726,0.074,0.006,0.383,0.008,0.004,0.003,0.0,-0.005,0.001
2018-01-01 23:50:00-06:00,1.151,0.001,0.002,0.002,0.002,0.21,0.001,0.001,1.528,0.001,0.038,0.003,0.0,0.728,0.071,0.006,0.748,0.007,0.009,0.003,0.0,-0.005,0.003
2018-01-01 23:51:00-06:00,0.954,0.001,0.002,0.002,0.002,0.21,0.001,0.001,1.533,0.001,0.038,0.003,0.0,0.729,0.076,0.006,0.935,0.007,0.009,0.003,0.0,-0.004,0.004
2018-01-01 23:52:00-06:00,0.898,0.001,0.002,0.002,0.002,0.209,0.001,0.001,1.534,0.001,0.038,0.003,0.0,0.729,0.076,0.006,0.935,0.007,0.009,0.003,0.0,-0.004,0.004
2018-01-01 23:53:00-06:00,0.689,0.001,0.002,0.002,0.002,0.209,0.001,0.001,1.531,0.001,0.038,0.003,0.0,0.73,0.074,0.006,0.929,0.007,0.009,0.003,0.0,-0.004,0.004
2018-01-01 23:54:00-06:00,0.734,0.002,0.002,0.002,0.002,0.211,0.001,0.001,1.536,0.001,0.038,0.003,0.0,0.731,0.077,0.006,1.072,0.007,0.16,0.003,0.0,-0.004,0.004
2018-01-01 23:55:00-06:00,0.705,0.001,0.002,0.002,0.002,0.179,0.001,0.001,1.533,0.001,0.038,0.003,0.0,0.732,0.073,0.006,1.107,0.006,0.18,0.003,0.0,-0.004,0.004
2018-01-01 23:56:00-06:00,0.604,0.001,0.002,0.002,0.002,0.121,0.001,0.001,1.534,0.001,0.038,0.003,0.0,0.732,0.073,0.006,0.969,0.007,0.176,0.003,0.0,-0.004,0.003
2018-01-01 23:57:00-06:00,0.633,0.001,0.002,0.002,0.002,0.122,0.001,0.001,1.532,0.001,0.038,0.003,0.0,0.733,0.072,0.006,0.488,0.008,0.173,0.003,0.0,-0.005,0.001
2018-01-01 23:58:00-06:00,0.619,0.002,0.002,0.002,0.002,0.122,0.001,0.001,1.532,0.001,0.038,0.003,0.0,0.733,0.071,0.006,0.485,0.008,0.171,0.003,0.0,-0.005,0.001
2018-01-01 23:59:00-06:00,0.595,0.001,0.002,0.002,0.002,0.114,0.001,0.001,1.532,0.001,0.038,0.003,0.0,0.733,0.071,0.006,0.483,0.008,0.17,0.003,0.0,-0.005,0.001
